Events,Vision Events,Date,Latitude,Longitude,Speed,Road Speed,Odometer,Linear G,Lateral G,Location,Geofences
, ,2022-07-06 18:35:56,-26.128923,28.070485,40,60.0,59032.169,-0.03,0.04,"Corlett Drive, Johannesburg, Gauteng, South Africa",
, ,2022-07-06 18:36:06,-26.12862,28.071373,27,60.0,59032.264,-0.06,0.09,"Johannesburg, Gauteng, South Africa",
, ,2022-07-06 18:36:16,-26.127602,28.071717,57,60.0,59032.382,-0.03,0.0,"Johannesburg, Gauteng, South Africa",
, ,2022-07-06 18:36:26,-26.126074,28.071752,72,100.0,59032.552,0.03,0.0,"De Villiers Graaff Motorway, Johannesburg, Gauteng, South Africa",
, ,2022-07-06 18:36:36,-26.124094,28.071733,80,100.0,59032.772,0.03,0.08,"De Villiers Graaff Motorway, Johannesburg, Gauteng, South Africa",
, ,2022-07-06 18:36:46,-26.122128,28.072248,81,100.0,59032.997,-0.03,0.0,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:37:32,-26.113407,28.075453,74,100.0,59034.018,0.0,0.04,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:37:56,-26.106002,28.077135,0,100.0,59034.018,-0.03,0.0,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:37:56,-26.106002,28.077135,0,100.0,59034.018,-0.03,0.0,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:38:05,-26.106922,28.076922,75,100.0,59034.754,0.0,0.0,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:38:16,-26.104882,28.077433,78,100.0,59034.986,0.0,0.04,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:38:26,-26.102825,28.07825,99,100.0,59035.229,0.03,0.14,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:38:36,-26.100672,28.079628,95,100.0,59035.505,-0.03,0.09,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:39:03,-26.09559,28.083859,94,100.0,59036.211,-0.03,0.09,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-06 18:39:13,-26.09355,28.084854,82,60.0,59036.459,-0.03,0.04,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:39:23,-26.091755,28.0849,54,60.0,59036.658,-0.11,0.03,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:39:41,-26.091005,28.085502,0,100.0,59036.658,0.0,0.0,"De Villiers Graaff Motorway, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:39:57,-26.091113,28.086222,38,70.0,59036.808,0.0,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:40:18,-26.091127,28.086925,18,60.0,59036.878,0.17,0.04,"Eastern Service Road, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:40:28,-26.091164,28.088207,55,70.0,59037.006,0.0,0.05,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:40:38,-26.090758,28.089767,51,70.0,59037.169,-0.09,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:41:22,-26.089297,28.09461,62,80.0,59037.679,-0.03,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:41:32,-26.088583,28.09609,50,80.0,59037.847,-0.09,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-06 18:42:11,-26.08562,28.101205,88,80.0,59038.454,0.0,0.04,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:42:30,-26.083217,28.104823,66,80.0,59038.904,-0.09,0.06,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:42:40,-26.082743,28.106078,24,80.0,59039.04,-0.17,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:43:04,-26.082653,28.106413,18,80.0,59039.075,0.0,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:43:14,-26.083178,28.106879,24,60.0,59039.149,0.03,0.0,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:43:24,-26.083672,28.107397,27,60.0,59039.225,-0.06,0.07,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:43:37,-26.084145,28.108514,35,60.0,59039.348,-0.06,0.11,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:43:47,-26.084472,28.109319,31,60.0,59039.436,0.03,0.0,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:43:57,-26.084975,28.109834,24,60.0,59039.512,0.0,0.02,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:44:32,-26.087295,28.11163,34,60.0,59039.827,0.0,0.05,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:44:44,-26.088083,28.112095,22,60.0,59039.926,0.0,0.03,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:44:54,-26.088583,28.112348,14,60.0,59039.987,-0.06,0.02,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-06 18:45:04,-26.088998,28.11247,10,60.0,59040.035,-0.14,0.01,"Far East Bank Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:45:41,-26.08992,28.112707,13,60.0,59040.14,0.0,0.0,"Far East Bank Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:45:51,-26.090315,28.112747,16,60.0,59040.184,-0.11,0.01,"Far East Bank Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:46:05,-26.09091,28.112725,12,60.0,59040.25,0.0,0.03,"Far East Bank Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:46:30,-26.090972,28.111698,10,60.0,59040.353,0.0,0.0,"Phil Machitela Street, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:46:40,-26.09149,28.111507,28,60.0,59040.413,-0.11,0.01,"Moeketsi Street, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:46:58,-26.092562,28.111163,44,60.0,59040.537,0.11,0.02,"Moeketsi Street, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:47:08,-26.09342,28.11079,0,60.0,59040.64,0.0,0.0,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
, ,2022-07-06 18:47:43,-26.093384,28.110404,0,60.0,59040.679,0.0,0.0,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:26:09,-26.093565,28.110397,0,60.0,59040.699,0.0,0.0,"Lenin Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:26:20,-26.093574,28.110404,0,60.0,59040.7,0.0,0.0,"Lenin Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:26:49,-26.0935,28.11042,11,60.0,59040.708,0.0,0.0,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:26:52,-26.093504,28.110529,28,60.0,59040.719,0.11,0.02,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:27:02,-26.093729,28.111355,19,60.0,59040.806,-0.03,0.15,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:27:12,-26.093079,28.111605,32,60.0,59040.882,0.06,0.0,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:27:22,-26.091655,28.11206,70,60.0,59041.047,-0.31,0.07,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
Braking, ,2022-07-07 03:27:25,-26.09118,28.112162,38,60.0,59041.1,-0.42,0.02,"Freedom Charter Street, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:27:35,-26.09099,28.11269,20,60.0,59041.157,0.0,0.13,"Phil Machitela Street, Alexandra, Gauteng, South Africa",
Harsh Accel, ,2022-07-07 03:27:39,-26.090672,28.112722,54,60.0,59041.193,0.45,0.02,"Far East Bank Drive, Alexandra, Gauteng, South Africa",
, ,2022-07-07 03:27:50,-26.08907,28.112458,56,60.0,59041.373,0.11,0.03,"Far East Bank Drive, Alexandra, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:28:00,-26.0873,28.111639,106,60.0,59041.586,0.17,0.15,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:28:13,-26.084637,28.109528,58,60.0,59041.949,-0.26,0.18,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:28:23,-26.08401,28.108334,57,60.0,59042.088,0.34,0.07,"Far East Bank Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:28:33,-26.08306,28.106655,51,60.0,59042.286,-0.23,0.05,"Far East Bank Drive, Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:28:39,-26.082708,28.106238,42,80.0,59042.343,0.28,0.48,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:28:49,-26.08353,28.104497,94,60.0,59042.539,0.06,0.04,"Marlboro Drive, Sandton, Gauteng, South Africa",
Speeding, ,2022-07-07 03:29:11,-26.087114,28.098995,133,60.0,59043.218,0.06,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
Speeding, ,2022-07-07 03:29:22,-26.089122,28.09543,135,80.0,59043.638,-0.03,0.2,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:29:29,-26.089918,28.093003,124,80.0,59043.896,-0.14,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
Braking, ,2022-07-07 03:29:34,-26.090317,28.091544,70,80.0,59044.049,-0.48,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
Braking, ,2022-07-07 03:29:35,-26.090377,28.091347,49,80.0,59044.069,-0.59,0.09,"Marlboro Drive, Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:29:37,-26.090425,28.0911,32,70.0,59044.095,-0.09,0.34,"Marlboro Drive, Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:29:39,-26.090367,28.090947,45,60.0,59044.111,0.34,0.45,"South Road, Sandton, Gauteng, South Africa",
Harsh Accel, ,2022-07-07 03:29:42,-26.089985,28.090795,72,60.0,59044.156,0.48,0.03,"South Road, Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:29:50,-26.088489,28.089737,102,60.0,59044.353,0.06,0.45,"South Road, Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:29:51,-26.08836,28.089495,104,60.0,59044.381,0.06,0.4,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:30:01,-26.087785,28.086277,130,60.0,59044.709,0.0,0.06,"South Road, Sandton, Gauteng, South Africa",
Speeding, ,2022-07-07 03:30:05,-26.087658,28.084845,137,60.0,59044.853,0.14,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:30:12,-26.087688,28.082275,122,60.0,59045.11,-0.26,0.06,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:30:18,-26.087665,28.076818,0,80.0,59045.11,-0.37,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:30:27,-26.087665,28.07844,103,60.0,59045.493,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
Speeding, ,2022-07-07 03:30:33,-26.087665,28.076453,136,80.0,59045.691,0.14,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:30:43,-26.08763,28.072553,131,80.0,59046.08,-0.14,0.33,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:30:53,-26.088547,28.069118,132,80.0,59046.438,0.03,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:31:03,-26.089742,28.065673,126,80.0,59046.807,-0.06,0.06,"South Road, Sandton, Gauteng, South Africa",
Braking, ,2022-07-07 03:31:26,-26.091982,28.058385,95,80.0,59047.576,-0.42,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:31:36,-26.09235,28.056705,21,80.0,59047.749,-0.09,0.1,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:31:46,-26.091518,28.056637,75,60.0,59047.842,0.26,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:31:56,-26.089162,28.057597,128,80.0,59048.121,0.17,0.06,"Rivonia Road, Sandton, Gauteng, South Africa",
Speeding, ,2022-07-07 03:31:58,-26.088587,28.057918,134,80.0,59048.192,0.11,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:32:17,-26.08271,28.061145,119,80.0,59048.921,-0.26,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:32:27,-26.080898,28.062033,51,60.0,59049.141,0.26,0.28,"Summit Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:32:41,-26.077797,28.061418,116,60.0,59049.491,-0.09,0.17,"Summit Road, Sandton, Gauteng, South Africa",
Braking, ,2022-07-07 03:32:48,-26.075877,28.060667,84,60.0,59049.718,-0.42,0.04,"Summit Road, Sandton, Gauteng, South Africa",
Braking, ,2022-07-07 03:32:49,-26.075677,28.060568,65,60.0,59049.742,-0.54,0.07,"Summit Road, Sandton, Gauteng, South Africa",
Braking, ,2022-07-07 03:32:50,-26.075517,28.06052,44,60.0,59049.76,-0.59,0.0,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:32:55,-26.075252,28.060525,0,60.0,59049.76,0.0,0.0,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:35:50,-26.075105,28.06118,0,20.0,59049.841,0.0,0.0,"Sandton, Gauteng, South Africa",
Idle, ,2022-07-07 03:35:56,-26.075107,28.061212,0,20.0,59049.911,0.0,0.0,"Sandton, Gauteng, South Africa",
Idle, ,2022-07-07 03:38:33,-26.075328,28.060563,12,20.0,59049.98,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-07 03:38:34,-26.075328,28.060563,12,20.0,59049.98,0.0,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-07 03:38:35,-26.075355,28.060552,15,20.0,59049.984,0.09,0.09,"Sandton, Gauteng, South Africa",
, ,2022-07-07 03:38:45,-26.07619,28.060878,56,60.0,59050.082,0.09,0.03,"Summit Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:38:55,-26.077753,28.061488,76,60.0,59050.266,0.06,0.0,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:39:12,-26.08071,28.062015,26,60.0,59050.599,-0.23,0.11,"Summit Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:39:22,-26.081262,28.062153,41,60.0,59050.662,0.14,0.12,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:40:13,-26.090169,28.057302,74,80.0,59051.765,0.06,0.07,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:40:24,-26.09193,28.056775,31,80.0,59051.967,-0.28,0.05,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:40:34,-26.092298,28.057158,42,80.0,59052.023,0.2,0.14,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:40:44,-26.091895,28.05852,53,80.0,59052.167,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:41:48,-26.087658,28.071752,94,80.0,59053.569,0.03,0.18,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:41:58,-26.087557,28.074513,103,80.0,59053.845,0.0,0.05,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:42:19,-26.08752,28.07923,18,80.0,59054.316,-0.14,0.01,"Sandton, Gauteng, South Africa",
, ,2022-07-07 03:42:38,-26.087487,28.081392,76,80.0,59054.532,0.09,0.04,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:43:00,-26.087505,28.085237,71,80.0,59054.916,0.06,0.07,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:43:15,-26.08792,28.088479,76,80.0,59055.243,0.0,0.07,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:43:25,-26.08875,28.090205,72,80.0,59055.439,-0.06,0.14,"South Road, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:43:35,-26.090112,28.091002,31,80.0,59055.61,-0.23,0.14,"Sandton, Gauteng, South Africa",
, ,2022-07-07 03:43:45,-26.090102,28.091873,64,70.0,59055.697,0.17,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:43:57,-26.089374,28.094379,82,80.0,59055.96,0.03,0.08,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:44:07,-26.088387,28.096373,79,80.0,59056.187,0.03,0.04,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:44:31,-26.08569,28.101018,84,80.0,59056.74,-0.03,0.04,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:44:53,-26.083028,28.104877,71,80.0,59057.226,0.03,0.14,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:45:03,-26.082565,28.106207,16,80.0,59057.368,-0.17,0.01,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:45:13,-26.082487,28.107332,75,80.0,59057.481,0.14,0.07,"Marlboro Drive, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:45:25,-26.082665,28.110182,86,80.0,59057.766,0.03,0.08,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:45:36,-26.082313,28.112622,71,80.0,59058.013,-0.03,0.03,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:45:49,-26.081857,28.11505,34,80.0,59058.261,-0.17,0.09,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:45:49,-26.081857,28.11505,34,80.0,59058.261,-0.17,0.09,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:45:59,-26.081228,28.115095,33,40.0,59058.331,-0.06,0.19,"Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:46:05,-26.08113,28.114632,31,40.0,59058.378,0.09,0.41,"Sandton, Gauteng, South Africa",
Turning, ,2022-07-07 03:46:07,-26.08132,28.114549,44,40.0,59058.401,0.23,0.36,"Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:46:17,-26.082892,28.114857,84,40.0,59058.578,0.11,0.0,"Sandton, Gauteng, South Africa",
, ,2022-07-07 03:46:55,-26.092719,28.117157,119,120.0,59059.695,0.06,0.06,"Eastern Bypass, Sandton, Gauteng, South Africa",
, ,2022-07-07 03:47:05,-26.09549,28.118307,118,120.0,59060.024,0.0,0.06,"Eastern Bypass, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:47:15,-26.098219,28.119902,124,120.0,59060.366,0.0,0.06,"Eastern Bypass, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:47:25,-26.100812,28.121957,123,120.0,59060.72,0.0,0.0,"Eastern Bypass, Sandton, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:48:04,-26.110343,28.130123,123,120.0,59062.058,0.0,0.06,"Eastern Bypass, Kempton Park, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:48:14,-26.113143,28.131702,124,120.0,59062.407,0.0,0.0,"Eastern Bypass, Kempton Park, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:48:47,-26.12233,28.136089,111,60.0,59063.518,-0.03,0.16,"Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:48:57,-26.125034,28.136285,109,120.0,59063.819,0.03,0.16,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:49:07,-26.12779,28.135362,114,120.0,59064.139,0.0,0.0,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:49:26,-26.13303,28.133585,116,120.0,59064.748,0.0,0.06,"Eastern Bypass, Edenvale, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:49:36,-26.135959,28.132972,121,120.0,59065.08,0.03,0.0,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:50:18,-26.148344,28.131255,113,120.0,59066.468,-0.06,0.11,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:50:28,-26.151162,28.131807,117,120.0,59066.786,0.03,0.0,"Eastern Bypass, Edenvale, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:50:38,-26.154044,28.132672,123,120.0,59067.118,0.03,0.06,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-07 03:50:49,-26.157324,28.133298,117,120.0,59067.488,0.0,0.06,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:51:00,-26.160685,28.133589,123,120.0,59067.863,0.0,0.06,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-07 03:51:14,-26.164785,28.133549,113,120.0,59068.318,-0.03,0.06,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-07-07 03:51:24,-26.167214,28.133479,72,120.0,59068.589,-0.09,0.21,"Bedfordview, Gauteng, South Africa",
Turning, ,2022-07-07 03:51:27,-26.167669,28.133729,66,120.0,59068.645,-0.03,0.38,"Bedfordview, Gauteng, South Africa",
, ,2022-07-07 03:51:37,-26.167929,28.135462,71,120.0,59068.82,0.03,0.07,"Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:52:11,-26.165955,28.143737,124,120.0,59069.675,0.06,0.12,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-07-07 03:52:21,-26.164617,28.146839,120,120.0,59070.018,-0.03,0.0,"R24, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:52:31,-26.163577,28.149912,118,120.0,59070.346,0.03,0.17,"R24, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:52:41,-26.163375,28.153154,114,120.0,59070.67,0.0,0.0,"Albertina Sisulu Freeway, Edenvale, Gauteng, South Africa",
, ,2022-07-07 03:52:51,-26.162859,28.155999,101,120.0,59070.96,0.0,0.15,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
, ,2022-07-07 03:53:01,-26.161137,28.158084,105,120.0,59071.243,0.03,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-07 03:53:19,-26.157342,28.161942,120,120.0,59071.814,0.0,0.12,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:53:29,-26.155389,28.164699,123,120.0,59072.165,-0.06,0.0,"Albertina Sisulu Freeway, Edenvale, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:53:40,-26.15341,28.167705,121,120.0,59072.537,0.03,0.18,"Albertina Sisulu Freeway, Edenvale, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:53:51,-26.151087,28.170552,127,120.0,59072.921,0.0,0.19,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:54:44,-26.143144,28.186807,123,120.0,59074.768,0.0,0.06,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-07-07 03:54:54,-26.1416,28.189715,120,120.0,59075.105,0.0,0.06,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:55:54,-26.130544,28.205855,121,120.0,59077.132,0.0,0.18,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-07 03:56:04,-26.12926,28.20886,116,120.0,59077.464,-0.03,0.11,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-07 03:56:14,-26.128917,28.212029,113,120.0,59077.783,-0.03,0.11,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-07 03:56:24,-26.129497,28.215104,116,120.0,59078.096,0.11,0.0,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-07-07 03:56:37,-26.130477,28.219005,111,120.0,59078.501,0.0,0.05,"R24, Kempton Park, Gauteng, South Africa",
, ,2022-07-07 03:56:47,-26.130582,28.221859,90,120.0,59078.786,-0.09,0.0,"R24, Kempton Park, Gauteng, South Africa",
Road Speed, ,2022-07-07 03:56:57,-26.130613,28.224287,88,60.0,59079.028,-0.03,0.13,"Pretoria Road, Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:57:07,-26.131705,28.226467,85,120.0,59079.278,-0.17,0.0,"R24, Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:57:17,-26.132447,28.228209,58,60.0,59079.47,0.0,0.28,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-07 03:57:27,-26.131342,28.229179,66,60.0,59079.626,0.14,0.12,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-07 03:57:37,-26.129747,28.229445,69,60.0,59079.806,0.09,0.26,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-07 03:57:47,-26.129442,28.231157,62,25.0,59079.98,0.06,0.2,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:57:57,-26.13062,28.231834,42,60.0,59080.127,-0.14,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:58:07,-26.131405,28.231577,29,30.0,59080.218,-0.03,0.03,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:58:17,-26.131878,28.23142,11,30.0,59080.273,-0.03,0.03,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:58:23,-26.13201,28.231479,0,30.0,59080.273,0.03,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:59:28,-26.133295,28.231532,17,60.0,59080.431,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:59:29,-26.133337,28.231529,16,60.0,59080.436,-0.03,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:59:42,-26.1341,28.231387,16,60.0,59080.522,-0.14,0.06,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 03:59:48,-26.134165,28.231365,0,60.0,59080.522,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 04:00:49,-26.134257,28.231095,0,30.0,59080.556,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 04:01:11,-26.134422,28.231234,11,30.0,59080.579,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 04:01:21,-26.135082,28.231209,30,30.0,59080.652,-0.03,0.06,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-07-07 04:01:31,-26.135727,28.230855,34,30.0,59080.732,0.03,0.1,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 04:01:41,-26.135944,28.230182,25,40.0,59080.803,-0.03,0.02,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 04:01:55,-26.135854,28.229147,31,40.0,59080.907,0.03,0.04,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-07-07 04:02:05,-26.135267,28.22846,34,40.0,59081.002,-0.03,0.03,"Kempton Park, Gauteng, South Africa",OR Tambo
