Events,Vision Events,Date,Latitude,Longitude,Speed,Road Speed,Odometer,Linear G,Lateral G,Location,Geofences
, ,2022-08-11 07:41:27,-26.135234,28.22955,0,60.0,76083.117,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 07:43:45,-26.135234,28.22955,0,60.0,76083.117,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:01:34,-26.135234,28.22955,0,60.0,76083.117,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:01:50,-26.135234,28.22955,0,60.0,76083.117,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:03:44,-26.135117,28.228979,32,40.0,76083.315,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:03:48,-26.133239,28.22786,0,50.0,76083.315,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-08-11 08:03:58,-26.13375,28.228185,57,40.0,76083.486,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-08-11 08:03:58,-26.13375,28.228185,57,40.0,76083.486,0.0,0.0,"Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:04:03,-26.13312,28.227777,57,60.0,76083.567,0.06,0.05,"R21, Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-08-11 08:04:13,-26.132068,28.226625,63,60.0,76083.731,0.06,0.09,"R21, Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:04:50,-26.13147,28.225392,23,60.0,76083.871,0.23,0.1,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",OR Tambo
Road Speed, ,2022-08-11 08:05:00,-26.131259,28.224227,63,60.0,76083.99,0.17,0.11,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",OR Tambo
, ,2022-08-11 08:05:11,-26.131379,28.221882,88,120.0,76084.224,0.14,0.08,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:05:21,-26.131024,28.219294,101,120.0,76084.486,0.17,0.05,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:05:44,-26.129289,28.213157,93,120.0,76085.128,0.03,0.13,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:05:54,-26.129148,28.2104,105,120.0,76085.404,0.06,0.1,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:06:05,-26.12995,28.207264,110,120.0,76085.729,0.06,0.11,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:06:15,-26.131518,28.204625,115,120.0,76086.045,0.0,0.0,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:06:23,-26.135384,28.19897,0,120.0,76086.045,-0.06,0.0,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:06:32,-26.13449,28.20025,115,120.0,76086.593,0.0,0.0,"Albertina Sisulu Freeway, Kempton Park, Gauteng, South Africa",
, ,2022-08-11 08:06:48,-26.139874,28.192477,0,120.0,76086.593,0.0,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:06:48,-26.139874,28.192477,0,120.0,76086.593,0.0,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:06:57,-26.138967,28.193799,119,120.0,76087.407,0.0,0.0,"Albertina Sisulu Freeway, Germiston, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:07:15,-26.14217,28.189069,119,120.0,76087.998,0.03,0.11,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:08:17,-26.151285,28.170492,115,120.0,76090.111,-0.03,0.17,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:08:27,-26.15329,28.168025,118,120.0,76090.444,0.0,0.0,"Albertina Sisulu Freeway, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:08:37,-26.155002,28.165564,103,120.0,76090.754,-0.03,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:08:44,-26.158459,28.160952,0,120.0,76090.754,0.0,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:08:53,-26.157524,28.161922,107,120.0,76091.213,0.0,0.0,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
, ,2022-08-11 08:09:11,-26.160682,28.158739,84,120.0,76091.687,0.0,0.08,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:09:21,-26.162375,28.157392,81,80.0,76091.918,0.0,0.04,"Albertina Sisulu Freeway, Germiston, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:09:31,-26.163857,28.15585,85,80.0,76092.144,0.03,0.2,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:09:41,-26.16409,28.15346,97,80.0,76092.384,0.06,0.0,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:09:51,-26.163814,28.150734,96,80.0,76092.657,0.0,0.05,"Albertina Sisulu Freeway, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:10:01,-26.16434,28.148117,96,120.0,76092.925,-0.03,0.09,"N12, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:10:17,-26.166112,28.144282,77,120.0,76093.356,-0.14,0.08,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:10:32,-26.16691,28.14129,70,120.0,76093.667,-0.11,0.04,"R24, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:10:45,-26.167387,28.139172,53,120.0,76093.885,0.0,0.05,"Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:10:55,-26.167937,28.137614,63,120.0,76094.052,0.0,0.0,"Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:11:05,-26.168757,28.136089,65,60.0,76094.229,0.0,0.06,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:11:15,-26.169832,28.134707,63,60.0,76094.412,0.03,0.12,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:11:25,-26.170167,28.133077,56,120.0,76094.579,-0.06,0.21,"R24, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:11:36,-26.168932,28.132054,63,60.0,76094.75,0.0,0.09,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:11:46,-26.167165,28.132575,79,60.0,76094.953,0.0,0.07,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:11:56,-26.165267,28.13298,71,60.0,76095.168,0.0,0.0,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:12:06,-26.16342,28.133223,74,60.0,76095.375,0.0,0.0,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:12:19,-26.160774,28.133294,88,120.0,76095.669,0.0,0.04,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:12:33,-26.157382,28.132963,99,120.0,76096.048,-0.03,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:12:45,-26.154354,28.132425,100,120.0,76096.389,0.03,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:12:55,-26.151919,28.131785,99,120.0,76096.667,-0.03,0.05,"Eastern Bypass, Bedfordview, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:13:05,-26.14969,28.131054,66,60.0,76096.925,-0.23,0.03,"Bedfordview, Gauteng, South Africa",
, ,2022-08-11 08:13:15,-26.148209,28.130983,59,120.0,76097.09,0.06,0.06,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:14:43,-26.134222,28.133078,46,120.0,76098.659,0.0,0.04,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:15:04,-26.131315,28.133834,54,120.0,76098.991,0.0,0.03,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:15:39,-26.1253,28.136002,71,120.0,76099.694,-0.09,0.07,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:15:49,-26.123855,28.136139,48,120.0,76099.856,0.0,0.05,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:15:59,-26.12282,28.135984,40,120.0,76099.972,0.03,0.02,"Eastern Bypass, Edenvale, Gauteng, South Africa",
, ,2022-08-11 08:16:09,-26.121735,28.135599,52,120.0,76100.098,0.03,0.02,"Eastern Bypass, Johannesburg, Gauteng, South Africa",
, ,2022-08-11 08:17:22,-26.111724,28.130697,77,120.0,76101.314,0.03,0.07,"Eastern Bypass, Johannesburg, Gauteng, South Africa",
, ,2022-08-11 08:17:32,-26.110027,28.129567,81,120.0,76101.534,0.0,0.08,"Eastern Bypass, Johannesburg, Gauteng, South Africa",
, ,2022-08-11 08:18:45,-26.098689,28.119868,91,120.0,76103.124,0.0,0.04,"Eastern Bypass, Alexandra, Gauteng, South Africa",
, ,2022-08-11 08:18:55,-26.096772,28.11863,88,120.0,76103.37,0.11,0.04,"Eastern Bypass, Alexandra, Gauteng, South Africa",
, ,2022-08-11 08:19:05,-26.09465,28.117579,95,120.0,76103.629,-0.03,0.0,"Eastern Bypass, Alexandra, Gauteng, South Africa",
, ,2022-08-11 08:19:15,-26.092478,28.116784,87,120.0,76103.883,-0.03,0.04,"Eastern Bypass, Alexandra, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:19:54,-26.084459,28.114647,68,60.0,76104.8,-0.06,0.07,"Sandton, Gauteng, South Africa",
, ,2022-08-11 08:20:04,-26.083367,28.113958,49,60.0,76104.939,0.09,0.0,"Sandton, Gauteng, South Africa",
, ,2022-08-11 08:20:14,-26.082522,28.113188,27,60.0,76105.061,-0.06,0.16,"Sandton, Gauteng, South Africa",
, ,2022-08-11 08:20:24,-26.082607,28.112227,36,60.0,76105.157,-0.06,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:20:34,-26.082743,28.111612,7,60.0,76105.22,-0.06,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:21:31,-26.082892,28.11055,10,60.0,76105.328,0.0,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:21:41,-26.08291,28.110117,25,60.0,76105.371,0.0,0.01,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:22:29,-26.082715,28.107084,29,60.0,76105.675,0.06,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:22:39,-26.082785,28.1062,38,60.0,76105.763,0.03,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:22:49,-26.083173,28.105067,48,60.0,76105.884,0.06,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:22:59,-26.08392,28.103824,57,60.0,76106.034,0.03,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:23:27,-26.086412,28.100244,38,60.0,76106.486,-0.14,0.04,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:24:28,-26.089085,28.095403,28,80.0,76107.054,-0.06,0.01,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:24:39,-26.089265,28.095007,20,80.0,76107.098,0.11,0.04,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:25:13,-26.089712,28.093692,14,80.0,76107.238,0.11,0.02,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:25:23,-26.089997,28.092885,45,80.0,76107.325,0.06,0.0,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:26:48,-26.09042,28.09114,26,70.0,76107.505,0.0,0.11,"Marlboro Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:26:58,-26.089814,28.090642,55,60.0,76107.589,0.23,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:27:08,-26.088555,28.089725,64,60.0,76107.756,0.03,0.06,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:27:19,-26.088003,28.087882,65,60.0,76107.95,0.03,0.03,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:27:26,-26.08768,28.084053,0,60.0,76107.95,-0.14,0.06,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:27:36,-26.087672,28.084745,63,60.0,76108.266,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:27:44,-26.087727,28.083528,32,60.0,76108.388,-0.14,0.17,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:27:54,-26.087688,28.082365,47,60.0,76108.504,0.06,0.02,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:28:10,-26.087672,28.080777,7,60.0,76108.662,-0.14,0.01,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:29:45,-26.087702,28.079588,13,60.0,76108.781,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:30:23,-26.087587,28.072712,83,80.0,76109.468,-0.06,0.08,"South Road, Sandton, Gauteng, South Africa",
Road Speed, ,2022-08-11 08:30:33,-26.088119,28.070502,82,80.0,76109.696,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:30:45,-26.088885,28.0682,64,80.0,76109.942,-0.03,0.03,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:30:55,-26.089342,28.066885,33,80.0,76110.082,-0.09,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:31:14,-26.089692,28.06582,11,80.0,76110.196,-0.06,0.03,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:31:38,-26.089755,28.065565,11,80.0,76110.222,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:32:29,-26.090692,28.062698,39,80.0,76110.527,0.06,0.02,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:32:41,-26.091093,28.06129,47,80.0,76110.674,0.0,0.02,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:33:14,-26.092364,28.057418,23,80.0,76111.086,-0.11,0.04,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:33:37,-26.09239,28.057198,12,80.0,76111.108,0.0,0.0,"South Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:33:47,-26.092452,28.056688,22,80.0,76111.159,0.03,0.12,"Sandton, Gauteng, South Africa",
, ,2022-08-11 08:33:57,-26.093304,28.056343,39,80.0,76111.26,-0.06,0.02,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:34:10,-26.094027,28.056173,15,80.0,76111.342,0.11,0.01,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:34:20,-26.094618,28.056155,37,80.0,76111.408,0.09,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:34:30,-26.095417,28.05641,21,80.0,76111.501,-0.09,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:35:07,-26.097747,28.05751,12,80.0,76111.782,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:35:32,-26.100397,28.058778,57,60.0,76112.103,0.0,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:35:46,-26.102183,28.05968,55,60.0,76112.321,0.0,0.05,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:35:56,-26.103119,28.060017,17,60.0,76112.43,-0.11,0.16,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:36:06,-26.103368,28.05933,25,60.0,76112.504,-0.09,0.06,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:36:17,-26.10369,28.058553,30,60.0,76112.589,-0.03,0.01,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:36:41,-26.104429,28.056423,32,60.0,76112.817,-0.03,0.05,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:36:52,-26.10463,28.055757,7,60.0,76112.888,-0.06,0.09,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:39:07,-26.10445,28.055902,11,60.0,76112.912,0.0,0.0,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:39:17,-26.104353,28.056315,17,60.0,76112.955,0.03,0.0,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:39:30,-26.104097,28.057058,22,60.0,76113.035,0.03,0.02,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:39:40,-26.103825,28.057653,25,60.0,76113.101,0.0,0.03,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:39:56,-26.103544,28.058657,30,60.0,76113.206,0.03,0.06,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:40:06,-26.103222,28.059333,21,60.0,76113.283,-0.03,0.0,"Maude Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:41:11,-26.103215,28.059988,11,60.0,76113.348,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:41:26,-26.104429,28.060665,32,60.0,76113.499,-0.06,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:42:04,-26.10488,28.060945,12,60.0,76113.556,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:42:14,-26.1055,28.061168,25,60.0,76113.629,0.0,0.04,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:42:40,-26.107288,28.062178,5,60.0,76113.629,0.0,0.0,"Pretoria Avenue, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:45:14,-26.107388,28.061978,0,60.0,76113.854,0.0,0.0,"Pretoria Avenue, Sandton, Gauteng, South Africa",
, ,2022-08-11 08:46:31,-26.107378,28.062007,0,60.0,76113.874,0.0,0.0,"Pretoria Avenue, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:01:09,-26.107377,28.062028,0,60.0,76113.874,0.0,0.0,"Pretoria Avenue, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:01:19,-26.107584,28.06192,0,70.0,76113.874,0.0,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:01:23,-26.107509,28.06164,0,70.0,76113.913,0.0,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:02:21,-26.107662,28.062108,11,70.0,76113.963,0.0,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:02:22,-26.107648,28.062125,13,70.0,76113.965,0.06,0.08,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:02:32,-26.10714,28.062035,35,60.0,76114.022,0.03,0.02,"Pretoria Avenue, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:02:47,-26.105907,28.061438,27,60.0,76114.172,-0.06,0.04,"Pretoria Avenue, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:03:20,-26.105569,28.061212,10,60.0,76114.216,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:03:30,-26.105823,28.060828,36,60.0,76114.263,0.0,0.02,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:03:40,-26.10663,28.06007,47,60.0,76114.381,0.0,0.02,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:03:57,-26.107385,28.058818,10,60.0,76114.531,-0.11,0.05,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:04:15,-26.107388,28.058658,13,60.0,76114.547,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:04:25,-26.10796,28.057905,33,60.0,76114.646,-0.03,0.02,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:05:49,-26.11004,28.055053,44,60.0,76115.012,0.03,0.06,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:05:59,-26.110742,28.054053,38,60.0,76115.139,0.0,0.04,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:06:09,-26.11124,28.053318,20,60.0,76115.231,-0.09,0.03,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:06:19,-26.11166,28.053435,32,70.0,76115.279,0.11,0.07,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:06:29,-26.112178,28.054315,42,70.0,76115.384,0.09,0.06,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:06:39,-26.112184,28.055432,39,70.0,76115.496,0.09,0.12,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:06:49,-26.111494,28.056112,24,70.0,76115.598,-0.03,0.1,"Pybus Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:06:59,-26.110837,28.055382,38,60.0,76115.701,-0.14,0.02,"Pybus Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:07:09,-26.110352,28.054675,38,60.0,76115.79,-0.09,0.05,"Pybus Road, Sandton, Gauteng, South Africa",
Braking, ,2022-08-11 09:07:10,-26.110352,28.054587,22,60.0,76115.799,-0.45,0.06,"Pybus Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:07:20,-26.110622,28.054157,23,60.0,76115.851,0.06,0.06,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:07:30,-26.110997,28.053573,13,60.0,76115.923,-0.06,0.01,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:07:49,-26.111095,28.053552,10,60.0,76115.934,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:08:05,-26.11206,28.052485,44,60.0,76116.085,0.0,0.04,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:08:15,-26.112917,28.051832,37,60.0,76116.201,-0.06,0.04,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:08:25,-26.113205,28.05129,16,60.0,76116.264,-0.06,0.01,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:08:35,-26.112952,28.050957,12,60.0,76116.307,-0.06,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:08:37,-26.112899,28.050907,0,60.0,76116.307,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:09:13,-26.112692,28.050935,0,20.0,76116.307,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:09:28,-26.113024,28.05117,0,60.0,76116.33,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:09:39,-26.112969,28.05115,0,60.0,76116.356,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:55:25,-26.11295,28.05131,0,60.0,76116.356,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:55:36,-26.112955,28.051312,0,60.0,76116.372,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:55:37,-26.11295,28.05131,0,60.0,76116.372,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:56:16,-26.112817,28.051223,0,60.0,76116.372,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:56:35,-26.112538,28.051128,7,60.0,76116.422,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:56:50,-26.112412,28.0512,0,60.0,76116.422,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:58:36,-26.112434,28.051093,11,20.0,76116.434,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:59:08,-26.11303,28.05139,11,60.0,76116.506,0.0,0.0,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:59:09,-26.113037,28.051422,13,60.0,76116.51,0.06,0.1,"Empire Place, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:59:19,-26.112442,28.052025,46,60.0,76116.599,-0.03,0.02,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:59:29,-26.111663,28.052767,19,60.0,76116.713,-0.17,0.03,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 09:59:57,-26.1115,28.052938,11,60.0,76116.738,0.0,0.0,"Rivonia Road, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:00:07,-26.111695,28.053573,44,70.0,76116.805,0.03,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:00:17,-26.112262,28.054755,57,70.0,76116.939,0.0,0.19,"Katherine Street, Sandton, Gauteng, South Africa",
Turning, ,2022-08-11 10:00:25,-26.111988,28.055958,56,60.0,76117.063,-0.03,0.37,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:00:35,-26.110937,28.056985,42,60.0,76117.218,-0.2,0.02,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:00:45,-26.110419,28.05748,10,60.0,76117.294,-0.03,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:00:55,-26.109987,28.05785,38,70.0,76117.355,0.06,0.02,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:01:05,-26.10932,28.058655,35,70.0,76117.464,-0.06,0.02,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:01:16,-26.108923,28.059278,23,70.0,76117.54,0.03,0.01,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:01:26,-26.10862,28.059922,32,70.0,76117.613,0.03,0.01,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:01:47,-26.107835,28.061915,21,70.0,76117.83,-0.09,0.05,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:02:25,-26.107774,28.062108,12,70.0,76117.851,0.0,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:02:35,-26.107584,28.062545,32,70.0,76117.899,0.14,0.01,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:02:58,-26.10641,28.065348,34,70.0,76118.208,-0.11,0.04,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:03:16,-26.106292,28.065778,11,70.0,76118.253,0.0,0.0,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:03:33,-26.105483,28.067407,65,70.0,76118.439,0.06,0.06,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:03:55,-26.103977,28.071137,41,60.0,76118.847,-0.17,0.09,"Katherine Street, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:04:33,-26.103592,28.07159,14,60.0,76118.909,0.06,0.03,"Grayston Drive, Sandton, Gauteng, South Africa",
, ,2022-08-11 10:04:43,-26.103828,28.072112,39,60.0,76118.968,0.06,0.0,"Grayston Drive, Sandton, Gauteng, South Africa",
